157-1-6085730-1-10-7;Field 'Pay-to Vendor No.'(7) in Table 'Purch. Allocation Header'(6085730);Pay-to Vendor No.;
157-1-6085730-1-10-8;Field 'Pay-to Name'(8) in Table 'Purch. Allocation Header'(6085730);Pay-to Name;
157-1-6085730-1-10-9;Field 'Vendor Invoice No.'(9) in Table 'Purch. Allocation Header'(6085730);Vendor Invoice No.;
157-1-6085730-7-10-1000;TextConst with ID 1000 in Table 6085730;Purchase Allocation, %1 %2;
157-1-6085730-7-10-1160040001;TextConst with ID 1160040001 in Table 6085730;A reversed purchase allocation cannot be deleted.;
157-1-6085730-7-10-161024015;TextConst with ID 161024015 in Table 6085730;Do you want to update the exchange rate?;
157-1-6085730-7-10-161024016;TextConst with ID 161024016 in Table 6085730;A posted purchase allocation cannot be deleted. It must be reversed.;
157-1-6085730-7-10-161024018;TextConst with ID 161024018 in Table 6085730;Amount Incl. VAT (%2) on purchase allocation %1 does not match Amount Incl. VAT (%3) on the imported document.;
157-1-6085730-7-10-6085573;TextConst with ID 6085573 in Table 6085730;You may have changed a dimension.\\Do you want to update the lines?;
157-1-6085731-0-10-6085731;Object with ID 6085731 in Table 6085731;Purchase Allocation Line;
157-1-6085731-1-10-1;Field 'Document No.'(1) in Table 'Purch. Allocation Line'(6085731);Document No.;
157-1-6085731-1-10-10;Field 'Amount'(10) in Table 'Purch. Allocation Line'(6085731);Amount;
157-1-6085731-1-10-11;Field 'Amount Including VAT'(11) in Table 'Purch. Allocation Line'(6085731);Amount Including VAT;
157-1-6085731-1-10-12;Field 'VAT %'(12) in Table 'Purch. Allocation Line'(6085731);VAT %;
157-1-6085731-1-10-13;Field 'Shortcut Dimension 1 Code'(13) in Table 'Purch. Allocation Line'(6085731);Shortcut Dimension 1 Code;
157-1-6085731-1-10-14;Field 'Shortcut Dimension 2 Code'(14) in Table 'Purch. Allocation Line'(6085731);Shortcut Dimension 2 Code;
157-1-6085731-1-10-15;Field 'Currency Code'(15) in Table 'Purch. Allocation Line'(6085731);Currency Code;
157-1-6085731-1-10-16;Field 'VAT Difference'(16) in Table 'Purch. Allocation Line'(6085731);VAT Difference;
157-1-6085731-1-10-17;Field 'VAT Identifier'(17) in Table 'Purch. Allocation Line'(6085731);VAT Identifier;
157-1-6085731-1-10-18;Field 'VAT Base Amount'(18) in Table 'Purch. Allocation Line'(6085731);VAT Base Amount;
157-1-6085731-1-10-19;Field 'Dimension Set ID'(19) in Table 'Purch. Allocation Line'(6085731);Dimension Set ID;
157-1-6085731-1-10-2;Field 'Line No.'(2) in Table 'Purch. Allocation Line'(6085731);Line No.;
157-1-6085731-1-10-20;Field 'Description'(20) in Table 'Purch. Allocation Line'(6085731);Description;
157-1-6085731-1-10-4;Field 'G/L Account No.'(4) in Table 'Purch. Allocation Line'(6085731);G/L Account No.;
157-1-6085731-1-10-5;Field 'Gen. Bus. Posting Group'(5) in Table 'Purch. Allocation Line'(6085731);Gen. Bus. Posting Group;
157-1-6085731-1-10-6;Field 'Gen. Prod. Posting Group'(6) in Table 'Purch. Allocation Line'(6085731);Gen. Prod. Posting Group;
157-1-6085731-1-10-7;Field 'VAT Bus. Posting Group'(7) in Table 'Purch. Allocation Line'(6085731);VAT Bus. Posting Group;
157-1-6085731-1-10-8;Field 'VAT Prod. Posting Group'(8) in Table 'Purch. Allocation Line'(6085731);VAT Prod. Posting Group;
157-1-6085731-1-10-9;Field 'VAT Calculation Type'(9) in Table 'Purch. Allocation Line'(6085731);VAT Calculation Type;
157-1-6085731-1-20-9;Field 'VAT Calculation Type'(9) in Table 'Purch. Allocation Line'(6085731);Normal VAT,Reverse Charge VAT,Full VAT,Sales Tax;
157-1-6085731-7-10-161024017;TextConst with ID 161024017 in Table 6085731;%1 = %2 is not supported.;
157-1-6085731-7-10-161024019;TextConst with ID 161024019 in Table 6085731; must be 0 when %1 is %2;
157-1-6085732-0-10-6085732;Object with ID 6085732 in Table 6085732;Purch. Alloc. Entry;
157-1-6085732-1-10-1;Field 'Entry No.'(1) in Table 'Purch. Alloc. Entry'(6085732);Entry No.;
157-1-6085732-1-10-13;Field 'Vendor Invoice No.'(13) in Table 'Purch. Alloc. Entry'(6085732);Vendor Invoice No.;
157-1-6085732-1-10-14;Field 'Vendor Cr. Memo No.'(14) in Table 'Purch. Alloc. Entry'(6085732);Vendor Cr. Memo No.;
157-1-6085732-1-10-15;Field 'Vendor No.'(15) in Table 'Purch. Alloc. Entry'(6085732);Vendor No.;
157-1-6085732-1-10-16;Field 'Vendor Posting Group'(16) in Table 'Purch. Alloc. Entry'(6085732);Vendor Posting Group;
157-1-6085732-1-10-19;Field 'Amount'(19) in Table 'Purch. Alloc. Entry'(6085732);Amount;
157-1-6085732-1-10-2;Field 'Document No.'(2) in Table 'Purch. Alloc. Entry'(6085732);Document No.;
157-1-6085732-1-10-20;Field 'Amount (LCY)'(20) in Table 'Purch. Alloc. Entry'(6085732);Amount (LCY);
157-1-6085732-1-10-21;Field 'VAT Amount'(21) in Table 'Purch. Alloc. Entry'(6085732);VAT Amount;
157-1-6085732-1-10-22;Field 'Amount Including VAT'(22) in Table 'Purch. Alloc. Entry'(6085732);Amount Including VAT;
157-1-6085732-1-10-23;Field 'Amount Including VAT (LCY)'(23) in Table 'Purch. Alloc. Entry'(6085732);Amount Including VAT (LCY);
157-1-6085732-1-10-24;Field 'Dimension Set ID'(24) in Table 'Purch. Alloc. Entry'(6085732);Dimension Set ID;
157-1-6085732-1-10-30;Field 'Open'(30) in Table 'Purch. Alloc. Entry'(6085732);Open;
157-1-6085732-1-10-31;Field 'Applies-to Entry'(31) in Table 'Purch. Alloc. Entry'(6085732);Applies-to Entry;
157-1-6085732-1-10-4;Field 'Posting Date'(4) in Table 'Purch. Alloc. Entry'(6085732);Posting Date;
157-1-6085732-1-10-40;Field 'Shortcut Dimension 1 Code'(40) in Table 'Purch. Alloc. Entry'(6085732);Shortcut Dimension 1 Code;
157-1-6085732-1-10-41;Field 'Shortcut Dimension 2 Code'(41) in Table 'Purch. Alloc. Entry'(6085732);Shortcut Dimension 2 Code;
157-1-6085732-1-10-42;Field 'Currency Code'(42) in Table 'Purch. Alloc. Entry'(6085732);Currency Code;
157-1-6085732-1-10-5;Field 'Source Type'(5) in Table 'Purch. Alloc. Entry'(6085732);Source Type;
157-1-6085732-1-20-5;Field 'Source Type'(5) in Table 'Purch. Alloc. Entry'(6085732);Quote,Order,Invoice,Credit Memo,Blanket Order,Return Order;
157-1-6085732-1-10-6;Field 'Source No.'(6) in Table 'Purch. Alloc. Entry'(6085732);Source No.;
157-3-6085574-0-10-6085574;Object with ID 6085574 in Report 6085574;Export Configuration Files;
157-3-6085580-0-10-6085580;Object with ID 6085580 in Report 6085580;Batch Register;
157-3-6085580-7-10-1001;TextConst with ID 1001 in Report 6085580;Registrering documents #1########## @2@@@@@@@@@@@@@;
157-3-6085580-7-10-1002;TextConst with ID 1002 in Report 6085580;%1 documents out of a total of %2 have now been registrered.;
157-3-6085582-0-10-6085582;Object with ID 6085582 in Report 6085582;Send Status E-mail to Approvers;
157-3-6085583-0-10-6085583;Object with ID 6085583 in Report 6085583;Copy Template;
157-3-6085583-3-10-1;PageControl with ID 1 in Report 6085583;Source Sub Type;
157-3-6085583-3-20-1;PageControl with ID 1 in Report 6085583; ,Identification,Master;
157-3-6085583-3-10-161024014;PageControl with ID 161024014 in Report 6085583;Document Category;
157-3-6085583-3-10-161024015;PageControl with ID 161024015 in Report 6085583;Template No.;
157-3-6085583-3-10-161024016;PageControl with ID 161024016 in Report 6085583;New Document Category;
157-3-6085583-3-10-161024017;PageControl with ID 161024017 in Report 6085583;New Template No.;
157-3-6085583-3-10-161024018;PageControl with ID 161024018 in Report 6085583;Automatic Numbering;
157-3-6085583-7-10-161024016;TextConst with ID 161024016 in Report 6085583;%1 ''%2'' was created.;
157-3-6085584-0-10-6085584;Object with ID 6085584 in Report 6085584;Export Purchase Invoices;
157-3-6085584-3-10-6085573;PageControl with ID 6085573 in Report 6085584;Export;
157-3-6085584-3-10-6085574;PageControl with ID 6085574 in Report 6085584;Export File Path;
157-3-6085584-7-10-1160040001;TextConst with ID 1160040001 in Report 6085584;Select file location;
157-3-6085584-7-10-1160040006;TextConst with ID 1160040006 in Report 6085584;XML Output File Path must be filled out.;
157-5-6085577-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085577;Importing File...;
157-5-6085577-7-10-1160040001;TextConst with ID 1160040001 in Codeunit 6085577;Custom imports have been run for the following document categories: %1;
157-5-6085577-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6085577;1 file has been imported.;
157-5-6085577-7-10-1160040005;TextConst with ID 1160040005 in Codeunit 6085577;Merging files from same E-mail;
157-5-6085577-7-10-161024012;TextConst with ID 161024012 in Codeunit 6085577;%1 documents have been moved to other companies.;
157-5-6085577-7-10-161024015;TextConst with ID 161024015 in Codeunit 6085577;%1 files have been imported.;
157-5-6085577-7-10-161024016;TextConst with ID 161024016 in Codeunit 6085577;No files imported.;
157-5-6085577-7-10-6085580;TextConst with ID 6085580 in Codeunit 6085577;Importing Files\Document Category #1######################\Status            @2@@@@@@@@@@@@@@@@@@@@@@;
157-5-6085598-7-10-1002;TextConst with ID 1002 in Codeunit 6085598;You must specify ''%1'' in ''%2''.;
157-5-6085598-7-10-1004;TextConst with ID 1004 in Codeunit 6085598;Continia Document Capture - SMTP Test Email Message;
157-5-6085598-7-10-1005;TextConst with ID 1005 in Codeunit 6085598;Test e-mail has been sent to ''%1'' based on your current SMTP settings.\\Please check your e-mail for messages to make sure that the email was delivered successfully.;
157-5-6085598-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085598;An error occured while sending e-mails.\\The SMTP server returned the following error:\\;
157-5-6085598-7-10-1160040001;TextConst with ID 1160040001 in Codeunit 6085598;An unknown error occured while sending e-mails.\\Please check the SMTP settings.;
157-5-6085598-7-10-1160040005;TextConst with ID 1160040005 in Codeunit 6085598;''%1'' is not a valid e-mail address.;
157-5-6085599-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085599;You must import a Security Certificate in the Document Capture Setup.;
157-5-6085616-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085616;No configuration files were exported.;
157-5-6085616-7-10-1160040001;TextConst with ID 1160040001 in Codeunit 6085616;%1 configuration files were exported.;
157-5-6085616-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6085616;Exporting Configuration Files...;
157-5-6085616-7-10-6085573;TextConst with ID 6085573 in Codeunit 6085616;Conflicting Connection Endpoint Configuration found with same username (%1) in file %2.;
157-5-6085660-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085660;Edit;
157-5-6085660-7-10-161024012;TextConst with ID 161024012 in Codeunit 6085660;Open;
157-5-6085660-7-10-161024013;TextConst with ID 161024013 in Codeunit 6085660;Rename;
157-5-6085660-7-10-161024014;TextConst with ID 161024014 in Codeunit 6085660;Delete;
157-5-6085660-7-10-161024015;TextConst with ID 161024015 in Codeunit 6085660;Date / Time;
157-5-6085660-7-10-161024016;TextConst with ID 161024016 in Codeunit 6085660;User;
157-5-6085660-7-10-161024017;TextConst with ID 161024017 in Codeunit 6085660;Name;
157-5-6085660-7-10-161024018;TextConst with ID 161024018 in Codeunit 6085660;Copy;
157-5-6085706-7-10-1000000005;TextConst with ID 1000000005 in Codeunit 6085706;Select Purchaser from List,Use Purchaser from Vendor (%1),Always use Purchaser from Vendor (%1);
157-5-6085706-7-10-1000000009;TextConst with ID 1000000009 in Codeunit 6085706;No line translation exists with %1 = ''%2''\\This must be created in order to register the document.;
157-5-6085706-7-10-1000000011;TextConst with ID 1000000011 in Codeunit 6085706;The following error occurred when performing %1 on %2 %3:\\%4;
157-5-6085706-7-10-1000000014;TextConst with ID 1000000014 in Codeunit 6085706;Select Purchaser from List,Change Purchaser on Vendor;
157-5-6085706-7-10-1000000015;TextConst with ID 1000000015 in Codeunit 6085706;\\Any subsequent steps will have to be performed manually.;
157-5-6085706-7-10-1000000016;TextConst with ID 1000000016 in Codeunit 6085706;%1 has been set up to %2, but no lines was matched.\\Do you want to continue the registration?;
157-5-6085706-7-10-1002;TextConst with ID 1002 in Codeunit 6085706;Warehouse ;
157-5-6085706-7-10-1003;TextConst with ID 1003 in Codeunit 6085706;%1 is required for %2 = %3.;
157-5-6085706-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085706;Order No. %1:;
157-5-6085706-7-10-1160040001;TextConst with ID 1160040001 in Codeunit 6085706;Return Order No. %1:;
157-5-6085706-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6085706;Would you like to set up a translation from %1 to Purchaser Code %2?;
157-5-6085706-7-10-1160040003;TextConst with ID 1160040003 in Codeunit 6085706;Translate ''%1'' to %2 for all vendors,Translate ''%1'' to %2 for %3 only;
157-5-6085706-7-10-161024015;TextConst with ID 161024015 in Codeunit 6085706;There is a difference between the matched and invoiced amounts.;
157-5-6085706-7-10-161024017;TextConst with ID 161024017 in Codeunit 6085706;No Account has been configured for %1.;
157-5-6085706-7-10-161024019;TextConst with ID 161024019 in Codeunit 6085706;%1 has been set up to %2, but no lines were matched.\\Do you want to continue the registration?;
157-5-6085706-7-10-161024020;TextConst with ID 161024020 in Codeunit 6085706;You can only match to one order when %1 = ''%2''.;
157-5-6085706-7-10-161024021;TextConst with ID 161024021 in Codeunit 6085706;WARNING\\%1 is already filled out on order %3, but no invoices have been posted with this %1 (%2).\\Do you want to continue registrering this invoice and thereby overwriting %1 on this order?;
157-5-6085706-7-10-161024022;TextConst with ID 161024022 in Codeunit 6085706;WARNING\\%1 is already filled out on return order %3, but no credit memoes have been posted with this %1 (%2).\\Do you want to continue registrering this credit memo and thereby overwriting %1 on this return order?;
157-5-6085706-7-10-161024023;TextConst with ID 161024023 in Codeunit 6085706;WARNING\\This invoice hasn''t been matched to an order. Therefore all costs will be added as new lines on the order instead of updating existing lines.\\Do you want to continue registrering this invoice?;
157-5-6085706-7-10-161024024;TextConst with ID 161024024 in Codeunit 6085706;WARNING\\This credit memo hasn''t been matched to a return order and no return order number has been specified. Do you wan''t to create a credit memo instead of updating an existing return order?;
157-5-6085706-7-10-161024025;TextConst with ID 161024025 in Codeunit 6085706;WARNING\\This credit memo hasn''t been matched to an order. Therefore all costs will be added as new lines on the return order instead of updating existing lines.\\Do you want to continue registrering this credit memo?;
157-5-6085706-7-10-161024026;TextConst with ID 161024026 in Codeunit 6085706;WARNING\\This invoice hasn''t been matched to an order and no order number has been specified. Do you want to create an invoice instead of updating an existing order?;
157-5-6085720-7-10-1070014;TextConst with ID 1070014 in Codeunit 6085720;There is nothing to post.;
157-5-6085720-7-10-161024023;TextConst with ID 161024023 in Codeunit 6085720;Purchase Allocation, %1 %2;
157-5-6085720-7-10-161024028;TextConst with ID 161024028 in Codeunit 6085720;is not within your range of allowed posting dates;
157-5-6085722-7-10-1006;TextConst with ID 1006 in Codeunit 6085722;There is no supported workflow for force approval.;
157-5-6085722-7-10-1010;TextConst with ID 1010 in Codeunit 6085722;There is no approval request to delegate.;
157-5-6085722-7-10-1011;TextConst with ID 1011 in Codeunit 6085722;This record is not supported by related approval delegation workflow.;
157-5-6085722-7-10-1035;TextConst with ID 1035 in Codeunit 6085722;No preceeding approval entry was found.;
157-5-6085722-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085722;You cannot forward to the same user.;
157-5-6085722-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6085722;Diese Rechnung steht auf abwarten. Wenn Sie die Rechnung genehmigen und auf abwarten stehen lassen wird die Rechnung erst bezahlt wenn Sie oder einen anderer Benutzer das Kennzeichen "auf abwarten" entfernen.\\Möchten Sie das Kennzeichen "auf abwarten" entfernen?;
157-5-6085722-7-10-1160040003;TextConst with ID 1160040003 in Codeunit 6085722;Diese Gutschrift steht auf abwarten. Wenn Sie die Gutschrift genehmigen und auf abwarten stehen lassen wird die Gutschfit erst bezahlt wenn Sie oder einen anderer Benutzer das Kennzeichen "auf abwarten" entfernen.\\Möchten Sie das Kennzeichen "auf abwarten" entfernen?;
157-5-6085722-7-10-1160040004;TextConst with ID 1160040004 in Codeunit 6085722;On Hold was removed when approving.;
157-5-6085722-7-10-1160040005;TextConst with ID 1160040005 in Codeunit 6085722;On Hold was kept intentionally when approving.;
157-5-6085722-7-10-1160040006;TextConst with ID 1160040006 in Codeunit 6085722;Invoice was put on hold with %1 = %2 (%3).;
157-5-6085722-7-10-1160040007;TextConst with ID 1160040007 in Codeunit 6085722;Credit Memo was put on hold with %1 = %2 (%3).;
157-5-6085722-7-10-1160040008;TextConst with ID 1160040008 in Codeunit 6085722;This %1 requires 4-eyes approval. You must approve and forward it to a second approver.;
157-5-6085722-7-10-1160040009;TextConst with ID 1160040009 in Codeunit 6085722;This %1 requires 4-eyes approval of the full amount. You must approve and forward it to a second approver who can approve the full amount.;
157-5-6085722-7-10-1160040011;TextConst with ID 1160040011 in Codeunit 6085722;There is a difference between the imported amounts and the assigned amounts as shown below.\\ - Amount Incl. VAT (Imported): %1\ - Amount Incl. VAT (Assigned): %2\\ - VAT Amount (Imported): %3\ - VAT Amount (Assigned): %4\\ - Amount Excl. VAT (Imported): %5\ - Amount Excl. VAT (Assigned): %6;
157-5-6085722-7-10-1160040012;TextConst with ID 1160040012 in Codeunit 6085722;The dimensions used in %1 %2, line no. %3 are invalid. %4;
157-5-6085722-7-10-1160040013;TextConst with ID 1160040013 in Codeunit 6085722;%1 %2, created by document %3, is matched to one or more orders which have not been fully approved.\\Do you want to continue auto approving this invoice?;
157-5-6085722-7-10-1160040014;TextConst with ID 1160040014 in Codeunit 6085722;%1 %2, created by document %3, is matched to one or more return orders which have not been fully approved.\\Do you want to continue auto approving this credit memo?;
157-5-6085722-7-10-1160040015;TextConst with ID 1160040015 in Codeunit 6085722;%1 %2, created by document %3, is matched to one or more return orders which have not been fully approved and automatic approval will not be performed.;
157-5-6085722-7-10-1160040016;TextConst with ID 1160040016 in Codeunit 6085722;%1 %2, created by document %3, is matched to one or more orders which have not been fully approved and automatic approval will not be performed.;
157-5-6085722-7-10-1160040017;TextConst with ID 1160040017 in Codeunit 6085722;The combination of dimensions used in %1 %2, line no. %3 is blocked. %4;
157-5-6085722-7-10-1160040018;TextConst with ID 1160040018 in Codeunit 6085722;%1 %2 = %3, %4 = %5, %6 = %7 has not been approved by an approver with the required account or dimension permissions.;
157-5-6085722-7-10-1160040019;TextConst with ID 1160040019 in Codeunit 6085722;This %1 has not been approved by an approver that can approve the full amount (%2). You must approve and forward it to a second approver who can approve the full amount.;
157-5-6085722-7-10-1160040021;TextConst with ID 1160040021 in Codeunit 6085722;\\Do you want to submit the document for approval anyway?;
157-5-6085722-7-10-161024012;TextConst with ID 161024012 in Codeunit 6085722;%1 %2 is no longer on hold.;
157-5-6085722-7-10-161024013;TextConst with ID 161024013 in Codeunit 6085722;%1 %2 was put on hold.;
157-5-6085722-7-10-161024014;TextConst with ID 161024014 in Codeunit 6085722;The credit memo was automatically approved.;
157-5-6085722-7-10-161024015;TextConst with ID 161024015 in Codeunit 6085722;The invoice was automatically approved.;
157-5-6085722-7-10-161024016;TextConst with ID 161024016 in Codeunit 6085722;%1 %2 was sent back;
157-5-6085722-7-10-161024018;TextConst with ID 161024018 in Codeunit 6085722;Approved and forwarded from %1 to %2;
157-5-6085722-7-10-161024019;TextConst with ID 161024019 in Codeunit 6085722;Approve && Forward,Forward without approval,Forward and send the document back to me after approval;
157-5-6085722-7-10-161024020;TextConst with ID 161024020 in Codeunit 6085722;\Do you want to approve the document anyway?;
157-5-6085722-7-10-161024021;TextConst with ID 161024021 in Codeunit 6085722; - Assigned: %1\;
157-5-6085722-7-10-161024022;TextConst with ID 161024022 in Codeunit 6085722; - Imported: %1\;
157-5-6085722-7-10-161024023;TextConst with ID 161024023 in Codeunit 6085722;Amount Incl. VAT does not match\;
157-5-6085722-7-10-161024024;TextConst with ID 161024024 in Codeunit 6085722;Amount Excl. VAT does not match\;
157-5-6085722-7-10-161024025;TextConst with ID 161024025 in Codeunit 6085722;You are not allowed to perform this action.\\In order to perform this action you must be member of the role ''%1''.;
157-5-6085722-7-10-161024026;TextConst with ID 161024026 in Codeunit 6085722;Do you wish to force the approval of %1 %2?;
157-5-6085722-7-10-161024027;TextConst with ID 161024027 in Codeunit 6085722;Approval forced by %1;
157-5-6085722-7-10-161024028;TextConst with ID 161024028 in Codeunit 6085722;Your approval settings does not allow you to approve this %1.;
157-5-6085722-7-10-161024029;TextConst with ID 161024029 in Codeunit 6085722;%1 approved by %2 on behalf of %3.;
157-5-6085722-7-10-161024033;TextConst with ID 161024033 in Codeunit 6085722;Send back to %1,Reject;
157-5-6085722-7-10-161024035;TextConst with ID 161024035 in Codeunit 6085722;%1 %2 was rejected;
157-5-6085722-7-10-161024037;TextConst with ID 161024037 in Codeunit 6085722;Forwarded from %1 to %2;
157-5-6085722-7-10-161024041;TextConst with ID 161024041 in Codeunit 6085722;No open approval entries was found.;
157-5-6085722-7-10-6085573;TextConst with ID 6085573 in Codeunit 6085722;Updating ...\\@1@@@@@@@@@@@@@@@@@@@@;
157-5-6085722-7-10-6085574;TextConst with ID 6085574 in Codeunit 6085722;Approver %1 was deleted;
157-5-6085722-7-10-6085575;TextConst with ID 6085575 in Codeunit 6085722;Approver %1 changed to %2;
157-5-6085722-7-10-6085576;TextConst with ID 6085576 in Codeunit 6085722;Approver %1 was added;
157-5-6085722-7-10-6085577;TextConst with ID 6085577 in Codeunit 6085722;You can only add a new %1 after the open %1.;
157-5-6085722-7-10-6085578;TextConst with ID 6085578 in Codeunit 6085722;Do you want to change %1 to %2?;
157-5-6085722-7-10-6085579;TextConst with ID 6085579 in Codeunit 6085722;must be Open or Created.;
157-5-6085722-7-10-6085581;TextConst with ID 6085581 in Codeunit 6085722;You must specify %1 or %2.;
157-5-6085723-7-10-161024012;TextConst with ID 161024012 in Codeunit 6085723;is not within your range of allowed posting dates;
157-5-6085746-7-10-1000000003;TextConst with ID 1000000003 in Codeunit 6085746;Dimension %1 must be specified on all purchase lines.;
157-5-6085746-7-10-161024012;TextConst with ID 161024012 in Codeunit 6085746;No %1 exists which fullfil the criterias. Please setup a new %1.;
157-5-6085746-7-10-161024016;TextConst with ID 161024016 in Codeunit 6085746;No approver found;
157-5-6085746-7-10-161024017;TextConst with ID 161024017 in Codeunit 6085746;Line %1 has not been approved. Please make sure that one or more users can approve amount and dimension combination of this line.;
157-5-6085746-7-10-161024018;TextConst with ID 161024018 in Codeunit 6085746;%1 must be specified on %2: %3.;
157-5-6085747-7-10-161024013;TextConst with ID 161024013 in Codeunit 6085747;Document Capture Client Components must be installed before you can perform the test.;
157-5-6085747-7-10-161024015;TextConst with ID 161024015 in Codeunit 6085747;You must specify ''%1'' in ''%2''.;
157-5-6085747-7-10-161024016;TextConst with ID 161024016 in Codeunit 6085747;Invalid path in ''%1'' in ''%2''.;
157-5-6085747-7-10-161024017;TextConst with ID 161024017 in Codeunit 6085747;The directory ''%1'' is writeprotected.;
157-5-6085747-7-10-161024018;TextConst with ID 161024018 in Codeunit 6085747;%1 - %2;
157-5-6085747-7-10-161024019;TextConst with ID 161024019 in Codeunit 6085747;Unable to delete from ''%1''.;
157-5-6085747-7-10-161024020;TextConst with ID 161024020 in Codeunit 6085747;Unable to create directory ''%1''.;
157-5-6085747-7-10-161024022;TextConst with ID 161024022 in Codeunit 6085747;The file ''%1'' is readonly.;
157-5-6085747-7-10-161024023;TextConst with ID 161024023 in Codeunit 6085747;%1 does not exists.;
157-5-6085747-7-10-161024024;TextConst with ID 161024024 in Codeunit 6085747;No %1 has been created.;
157-5-6085747-7-10-161024025;TextConst with ID 161024025 in Codeunit 6085747;%1 %2 has no identification template.;
157-5-6085747-7-10-161024026;TextConst with ID 161024026 in Codeunit 6085747;%1 %2 has no master template.;
157-5-6085747-7-10-161024027;TextConst with ID 161024027 in Codeunit 6085747;The Document Capture server did not respond. The reason could be that the server is currently processing many OCR-files or the server is not configured to use the same directories as specified in %1.;
157-5-6085747-7-10-161024028;TextConst with ID 161024028 in Codeunit 6085747;No document category has been configured to process OCR files or no configuration files have been exported.;
157-5-6085747-7-10-161024029;TextConst with ID 161024029 in Codeunit 6085747;Unable to connect to IMAP server ''%1'' on %2 ''%3''.;
157-5-6085747-7-10-161024030;TextConst with ID 161024030 in Codeunit 6085747;Wrong username or password to IMAP server ''%1'' on %2 ''%3''.;
157-5-6085747-7-10-161024031;TextConst with ID 161024031 in Codeunit 6085747;Unable to open the ''Inbox'' folder on IMAP server ''%1'' on %2 ''%3''.;
157-5-6085747-7-10-161024032;TextConst with ID 161024032 in Codeunit 6085747;No active %1 exists for %2 = ''%3''.;
157-5-6085747-7-10-161024033;TextConst with ID 161024033 in Codeunit 6085747;Web Approval is activated but no %1 exists.;
157-5-6085747-7-10-161024034;TextConst with ID 161024034 in Codeunit 6085747;%1 has not been imported in the %2.;
157-5-6085747-7-10-161024035;TextConst with ID 161024035 in Codeunit 6085747;No approvers have been configured.;
157-5-6085747-7-10-161024036;TextConst with ID 161024036 in Codeunit 6085747;User %1 must have either an ''%2'' or ''%3''.;
157-5-6085747-7-10-161024037;TextConst with ID 161024037 in Codeunit 6085747;You must specify %1 in %2 %3 = ''%4'';
157-5-6085747-7-10-161024038;TextConst with ID 161024038 in Codeunit 6085747;Document Capture Testresults;
157-5-6085747-7-10-161024039;TextConst with ID 161024039 in Codeunit 6085747;Unable to send SMTP e-mail.;
157-5-6085761-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085761;You can not change %1 as this is matched to %2 %3.;
157-5-6085761-7-10-1160040001;TextConst with ID 1160040001 in Codeunit 6085761;%1 %2, Line No. %3, is matched to %4 %5, Line No. %6, which must be posted or deleted before the order can be received.;
157-5-6085761-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6085761;%1 %2, Line No. %3, is matched to multiple invoices which must be posted or deleted before the order can be received.;
157-5-6085761-7-10-1160040003;TextConst with ID 1160040003 in Codeunit 6085761;%1 %2, Line No. %3, is matched to multiple credit memos which must be posted or deleted before the return order can be shipped.;
157-5-6085761-7-10-1160040004;TextConst with ID 1160040004 in Codeunit 6085761;%1 %2, Line No. %3, is matched to %4 %5, Line No. %6, which must be posted or deleted before the return order can be shipped.;
157-5-6085761-7-10-1160040005;TextConst with ID 1160040005 in Codeunit 6085761;%1 %2, Line No. %3, is matched to %4 %5 that has been deleted.;
157-5-6085761-7-10-1160040006;TextConst with ID 1160040006 in Codeunit 6085761;%1 %2, Line No. %3, is matched to %4 %5, Line No. %6 that has been deleted.;
157-5-6085762-7-10-1000;TextConst with ID 1000 in Codeunit 6085762;The %1 on the %2 %3 and the %4 %5 must be the same.;
157-5-6085762-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085762;Order No. %1:;
157-5-6085762-7-10-1160040004;TextConst with ID 1160040004 in Codeunit 6085762;Warehouse handling is required for %1 = %2, %3 = %4, %5 = %6.;
157-5-6085763-7-10-1000;TextConst with ID 1000 in Codeunit 6085763;The %1 on the %2 %3 and the %4 %5 must be the same.;
157-5-6085763-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085763;Return Order No. %1:;
157-5-6085763-7-10-1160040003;TextConst with ID 1160040003 in Codeunit 6085763;Warehouse handling is required for %1 = %2, %3 = %4, %5 = %6.;
157-5-6085776-7-10-1000000005;TextConst with ID 1000000005 in Codeunit 6085776;Select Salesperson from List,Use Salesperson from Customer (%1),Always use Salesperson from Customer (%1);
157-5-6085776-7-10-1000000009;TextConst with ID 1000000009 in Codeunit 6085776;No line translations exists with %1 = ''%2''\\This must be create in order to register the document.;
