"157-8-6085613-3-20-6085573";"PageControl with ID 6085573 in Page 6085613";"Import Configuration,Export Configuration,Set up Company";"Import Configuration,Export Configuration,Set up Company"
"157-8-6085613-3-10-6085574";"PageControl with ID 6085574 in Page 6085613";"Create Document Capture Role Center";"Create Document Capture Role Center"
"157-8-6085613-3-10-6085575";"PageControl with ID 6085575 in Page 6085613";"Set as Default Role Center";"Set as Default Role Center"
"157-8-6085613-3-10-6085576";"PageControl with ID 6085576 in Page 6085613";"Client ID";"Client ID"
"157-8-6085613-3-60-6085577";"PageControl with ID 6085577 in Page 6085613";"In order to activate and use Document Capture you will need to specify your Continia client credentials. These are given by your reseller.";"In order to activate and use Document Capture you will need to specify your Continia client credentials. These are given by your reseller."
"157-8-6085613-3-10-6085579";"PageControl with ID 6085579 in Page 6085613";"Set up Document Capture";"Set up Document Capture"
"157-8-6085613-3-60-6085579";"PageControl with ID 6085579 in Page 6085613";"This wizard will help you set up some of the key Document Capture configurations. Settings will be saved after each step, so at any point you can click 'Finish' to end.";"This wizard will help you set up some of the key Document Capture configurations. Settings will be saved after each step, so at any point you can click 'Finish' to end."
"157-8-6085613-3-10-6085580";"PageControl with ID 6085580 in Page 6085613";"Client Password";"Client Password"
"157-8-6085613-3-10-6085581";"PageControl with ID 6085581 in Page 6085613";"Test Connection";"Test Connection"
"157-8-6085613-3-10-6085582";"PageControl with ID 6085582 in Page 6085613";"Activate Company";"Activate Company"
"157-8-6085613-3-10-6085583";"PageControl with ID 6085583 in Page 6085613";"Document File Path";"Document File Path"
"157-8-6085613-3-10-6085584";"PageControl with ID 6085584 in Page 6085613";"Company Code";"Company Code"
"157-8-6085613-3-10-6085585";"PageControl with ID 6085585 in Page 6085613";"General Document Capture Settings";"General Document Capture Settings"
"157-8-6085613-3-60-6085585";"PageControl with ID 6085585 in Page 6085613";"Please specify general Document Capture settings below.";"Please specify general Document Capture settings below."
"157-8-6085613-3-10-6085586";"PageControl with ID 6085586 in Page 6085613";"Use Cloud OCR";"Use Cloud OCR"
"157-8-6085613-3-10-6085587";"PageControl with ID 6085587 in Page 6085613";"Export Configuration Files";"Export Configuration Files"
"157-8-6085613-3-10-6085588";"PageControl with ID 6085588 in Page 6085613";"Use Continia Online Web Portal";"Use Continia Online Web Portal"
"157-8-6085613-3-10-6085589";"PageControl with ID 6085589 in Page 6085613";"Enable Web Approval";"Enable Web Approval"
"157-8-6085613-3-10-6085590";"PageControl with ID 6085590 in Page 6085613";"Web Approval";"Web Approval"
"157-8-6085613-3-60-6085590";"PageControl with ID 6085590 in Page 6085613";"Please specify required settings to use Web Approval. You must specify the NAV Web Service URL for the credential types you would like to enable.";"Please specify required settings to use Web Approval. You must specify the NAV Web Service URL for the credential types you would like to enable."
"157-8-6085613-3-10-6085591";"PageControl with ID 6085591 in Page 6085613";"Local Domain Name";"Local Domain Name"
"157-8-6085613-3-10-6085592";"PageControl with ID 6085592 in Page 6085613";"Windows Web Service URL";"Windows Web Service URL"
"157-8-6085613-3-10-6085593";"PageControl with ID 6085593 in Page 6085613";"Database Web Service URL";"Database Web Service URL"
"157-8-6085613-3-10-6085594";"PageControl with ID 6085594 in Page 6085613";"Web Site URL";"Web Site URL"
"157-8-6085613-3-10-6085596";"PageControl with ID 6085596 in Page 6085613";"Wizard is complete";"Wizard is complete"
"157-8-6085613-3-60-6085596";"PageControl with ID 6085596 in Page 6085613";"This wizard has now completed. We hope you will enjoy working with Continia Document Capture.";"This wizard has now completed. We hope you will enjoy working with Continia Document Capture."
"157-8-6085613-7-10-6085574";"TextConst with ID 6085574 in Page 6085613";"You must specify a filename";"You must specify a filename"
"157-8-6085613-7-10-6085601";"TextConst with ID 6085601 in Page 6085613";"You must specify a Company Code.";"You must specify a Company Code."
"157-8-6085661-0-10-6085661";"Object with ID 6085661 in Page 6085661";"Memberships";"Memberships"
"157-8-6085662-0-10-6085662";"Object with ID 6085662 in Page 6085662";"Permissions";"Permissions"
"157-8-6085706-0-10-6085706";"Object with ID 6085706 in Page 6085706";"Purchase Invoice";"Purchase Invoice"
"157-8-6085706-0-50-6085706";"Object with ID 6085706 in Page 6085706";"New,Process,Report,4,5,Approval Administration,Approval,Document";"New,Process,Report,4,5,Approval Administration,Approval,Document"
"157-8-6085706-3-10-1";"PageControl with ID 1 in Page 6085706";"General";"General"
"157-8-6085706-3-10-112";"PageControl with ID 112 in Page 6085706";"Move Negative Lines";"Move Negative Lines"
"157-8-6085706-3-10-113";"PageControl with ID 113 in Page 6085706";"Dimensions";"Dimensions"
"157-8-6085706-3-10-1160040001";"PageControl with ID 1160040001 in Page 6085706";"Get Std. Amount Di&stribution Codes";"Get Std. Amount Di&stribution Codes"
"157-8-6085706-3-10-1160040002";"PageControl with ID 1160040002 in Page 6085706";"Document Card";"Document Card"
"157-8-6085706-3-10-1160040003";"PageControl with ID 1160040003 in Page 6085706";"Incoming E-Mail";"Incoming E-Mail"
"157-8-6085706-3-10-1160040004";"PageControl with ID 1160040004 in Page 6085706";"Document";"Document"
"157-8-6085706-3-10-120";"PageControl with ID 120 in Page 6085706";"Re&lease";"Re&lease"
"157-8-6085706-3-10-121";"PageControl with ID 121 in Page 6085706";"Re&open";"Re&open"
"157-8-6085706-3-10-132";"PageControl with ID 132 in Page 6085706";"Get St&d. Vend. Purchase Codes";"Get St&d. Vend. Purchase Codes"
"157-8-6085706-3-10-141";"PageControl with ID 141 in Page 6085706";"Approvals";"Approvals"
"157-8-6085706-3-10-142";"PageControl with ID 142 in Page 6085706";"Send A&pproval Request";"Send A&pproval Request"
"157-8-6085706-3-10-143";"PageControl with ID 143 in Page 6085706";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"157-8-6085706-3-10-161024023";"PageControl with ID 161024023 in Page 6085706";"Approval Flow Code";"Approval Flow Code"
"157-8-6085706-3-10-1905885101";"PageControl with ID 1905885101 in Page 6085706";"Invoicing";"Invoicing"
"157-8-6085706-3-10-1906801201";"PageControl with ID 1906801201 in Page 6085706";"Shipping";"Shipping"
"157-8-6085706-3-10-1907468901";"PageControl with ID 1907468901 in Page 6085706";"Foreign Trade";"Foreign Trade"
"157-8-6085706-3-10-55";"PageControl with ID 55 in Page 6085706";"&Invoice";"&Invoice"
"157-8-6085706-3-10-57";"PageControl with ID 57 in Page 6085706";"Statistics";"Statistics"
"157-8-6085706-3-10-58";"PageControl with ID 58 in Page 6085706";"Card";"Card"
"157-8-6085706-3-10-59";"PageControl with ID 59 in Page 6085706";"Co&mments";"Co&mments"
"157-8-6085706-3-10-60";"PageControl with ID 60 in Page 6085706";"F&unctions";"F&unctions"
"157-8-6085706-3-10-6085573";"PageControl with ID 6085573 in Page 6085706";"Amount Incl. VAT (Imported)";"Amount Incl. VAT (Imported)"
"157-8-6085706-3-10-6085574";"PageControl with ID 6085574 in Page 6085706";"Amount Excl. VAT (Imported)";"Amount Excl. VAT (Imported)"
"157-8-6085706-3-10-6085575";"PageControl with ID 6085575 in Page 6085706";"Approval by";"Approval by"
"157-8-6085706-3-10-6085576";"PageControl with ID 6085576 in Page 6085706";"Document";"Document"
"157-8-6085706-3-10-6085577";"PageControl with ID 6085577 in Page 6085706";"Allocations";"Allocations"
"157-8-6085706-3-10-6085578";"PageControl with ID 6085578 in Page 6085706";"&Archived Versions";"&Archived Versions"
"157-8-6085706-3-10-6085579";"PageControl with ID 6085579 in Page 6085706";"&Change Imported Amounts";"&Change Imported Amounts"
"157-8-6085706-3-10-6085580";"PageControl with ID 6085580 in Page 6085706";"&Force Approval";"&Force Approval"
"157-8-6085706-3-10-6085581";"PageControl with ID 6085581 in Page 6085706";"&PDF File";"&PDF File"
"157-8-6085706-3-10-6085582";"PageControl with ID 6085582 in Page 6085706";"&On Hold";"&On Hold"
"157-8-6085706-3-10-6085583";"PageControl with ID 6085583 in Page 6085706";"&Forward";"&Forward"
"157-8-6085706-3-10-6085584";"PageControl with ID 6085584 in Page 6085706";"&Reject";"&Reject"
"157-8-6085706-3-10-6085585";"PageControl with ID 6085585 in Page 6085706";"&Approve";"&Approve"
"157-8-6085706-3-10-6085586";"PageControl with ID 6085586 in Page 6085706";"&Approval";"&Approval"
"157-8-6085706-3-10-6085587";"PageControl with ID 6085587 in Page 6085706";"Approval Comments";"Approval Comments"
"157-8-6085706-3-10-6085588";"PageControl with ID 6085588 in Page 6085706";"Approval Entries";"Approval Entries"
"157-8-6085706-3-10-6085589";"PageControl with ID 6085589 in Page 6085706";"Approval Comments";"Approval Comments"
"157-8-6085706-3-10-6085590";"PageControl with ID 6085590 in Page 6085706";"&Get Receipt Lines";"&Get Receipt Lines"
"157-8-6085706-3-10-6085592";"PageControl with ID 6085592 in Page 6085706";"Payment &Information";"Payment &Information"
"157-8-6085706-3-10-6085593";"PageControl with ID 6085593 in Page 6085706";"Attached Files";"Attached Files"
"157-8-6085706-3-10-6085594";"PageControl with ID 6085594 in Page 6085706";"Ge&t Order Lines";"Ge&t Order Lines"
"157-8-6085706-3-10-61";"PageControl with ID 61 in Page 6085706";"Calculate &Invoice Discount";"Calculate &Invoice Discount"
"157-8-6085706-3-10-62";"PageControl with ID 62 in Page 6085706";"Copy Document";"Copy Document"
"157-8-6085706-3-10-66";"PageControl with ID 66 in Page 6085706";"P&osting";"P&osting"
"157-8-6085706-3-10-67";"PageControl with ID 67 in Page 6085706";"Test Report";"Test Report"
"157-8-6085706-3-10-68";"PageControl with ID 68 in Page 6085706";"P&ost";"P&ost"
"157-8-6085706-3-10-69";"PageControl with ID 69 in Page 6085706";"Post and &Print";"Post and &Print"
"157-8-6085706-3-10-7";"PageControl with ID 7 in Page 6085706";"Remove From Job Queue";"Remove From Job Queue"
"157-8-6085706-3-10-70";"PageControl with ID 70 in Page 6085706";"Post &Batch";"Post &Batch"
"157-8-6085706-3-10-9";"PageControl with ID 9 in Page 6085706";"Re&lease";"Re&lease"
"157-8-6085707-0-10-6085707";"Object with ID 6085707 in Page 6085707";"Purchase Credit Memo";"Purchase Credit Memo"
"157-8-6085707-0-50-6085707";"Object with ID 6085707 in Page 6085707";"New,Process,Report,4,5,Approval Administration,Approval,Document";"New,Process,Report,4,5,Approval Administration,Approval,Document"
"157-8-6085707-3-10-1";"PageControl with ID 1 in Page 6085707";"General";"General"
"157-8-6085707-3-10-105";"PageControl with ID 105 in Page 6085707";"Dimensions";"Dimensions"
"157-8-6085707-3-10-113";"PageControl with ID 113 in Page 6085707";"Re&open";"Re&open"
"157-8-6085707-3-10-114";"PageControl with ID 114 in Page 6085707";"Move Negative Lines";"Move Negative Lines"
"157-8-6085707-3-10-1160040002";"PageControl with ID 1160040002 in Page 6085707";"Get Std. Amount Di&stribution Codes";"Get Std. Amount Di&stribution Codes"
"157-8-6085707-3-10-1160040003";"PageControl with ID 1160040003 in Page 6085707";"&PDF File";"&PDF File"
"157-8-6085707-3-10-1160040004";"PageControl with ID 1160040004 in Page 6085707";"Incoming E-Mail";"Incoming E-Mail"
"157-8-6085707-3-10-1160040005";"PageControl with ID 1160040005 in Page 6085707";"Document";"Document"
"157-8-6085707-3-10-1160040006";"PageControl with ID 1160040006 in Page 6085707";"Document Card";"Document Card"
"157-8-6085707-3-10-127";"PageControl with ID 127 in Page 6085707";"Get St&d. Vend. Purchase Codes";"Get St&d. Vend. Purchase Codes"
"157-8-6085707-3-10-143";"PageControl with ID 143 in Page 6085707";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"157-8-6085707-3-10-145";"PageControl with ID 145 in Page 6085707";"Get Posted Doc&ument Lines to Reverse";"Get Posted Doc&ument Lines to Reverse"
"157-8-6085707-3-10-146";"PageControl with ID 146 in Page 6085707";"Send A&pproval Request";"Send A&pproval Request"
"157-8-6085707-3-10-151";"PageControl with ID 151 in Page 6085707";"Re&lease";"Re&lease"
"157-8-6085707-3-10-161024022";"PageControl with ID 161024022 in Page 6085707";"Approval Flow Code";"Approval Flow Code"
"157-8-6085707-3-10-1904409301";"PageControl with ID 1904409301 in Page 6085707";"Application";"Application"
"157-8-6085707-3-10-1905885101";"PageControl with ID 1905885101 in Page 6085707";"Invoicing";"Invoicing"
"157-8-6085707-3-10-1906801201";"PageControl with ID 1906801201 in Page 6085707";"Shipping";"Shipping"
"157-8-6085707-3-10-1907468901";"PageControl with ID 1907468901 in Page 6085707";"Foreign Trade";"Foreign Trade"
"157-8-6085707-3-10-27";"PageControl with ID 27 in Page 6085707";"Remove From Job Queue";"Remove From Job Queue"
"157-8-6085707-3-10-43";"PageControl with ID 43 in Page 6085707";"Co&mments";"Co&mments"
"157-8-6085707-3-10-47";"PageControl with ID 47 in Page 6085707";"&Credit Memo";"&Credit Memo"
"157-8-6085707-3-10-50";"PageControl with ID 50 in Page 6085707";"Card";"Card"
"157-8-6085707-3-10-52";"PageControl with ID 52 in Page 6085707";"F&unctions";"F&unctions"
"157-8-6085707-3-10-53";"PageControl with ID 53 in Page 6085707";"Calculate &Invoice Discount";"Calculate &Invoice Discount"
"157-8-6085707-3-10-54";"PageControl with ID 54 in Page 6085707";"Copy Document";"Copy Document"
"157-8-6085707-3-10-55";"PageControl with ID 55 in Page 6085707";"Statistics";"Statistics"
"157-8-6085707-3-10-57";"PageControl with ID 57 in Page 6085707";"P&osting";"P&osting"
"157-8-6085707-3-10-58";"PageControl with ID 58 in Page 6085707";"Test Report";"Test Report"
"157-8-6085707-3-10-59";"PageControl with ID 59 in Page 6085707";"P&ost";"P&ost"
"157-8-6085707-3-10-6085567";"PageControl with ID 6085567 in Page 6085707";"Amount Excl. VAT (Imported)";"Amount Excl. VAT (Imported)"
"157-8-6085707-3-10-6085573";"PageControl with ID 6085573 in Page 6085707";"Amount Incl. VAT (Imported)";"Amount Incl. VAT (Imported)"
"157-8-6085707-3-10-6085574";"PageControl with ID 6085574 in Page 6085707";"Approvals";"Approvals"
"157-8-6085707-3-10-6085575";"PageControl with ID 6085575 in Page 6085707";"&Archived Versions";"&Archived Versions"
"157-8-6085707-3-10-6085576";"PageControl with ID 6085576 in Page 6085707";"Document";"Document"
"157-8-6085707-3-10-6085577";"PageControl with ID 6085577 in Page 6085707";"Allocations";"Allocations"
"157-8-6085707-3-10-6085578";"PageControl with ID 6085578 in Page 6085707";"Approval Comments";"Approval Comments"
"157-8-6085707-3-10-6085579";"PageControl with ID 6085579 in Page 6085707";"&Change Imported Amounts";"&Change Imported Amounts"
"157-8-6085707-3-10-6085580";"PageControl with ID 6085580 in Page 6085707";"&Force Approval";"&Force Approval"
"157-8-6085707-3-10-6085582";"PageControl with ID 6085582 in Page 6085707";"&On Hold";"&On Hold"
"157-8-6085707-3-10-6085583";"PageControl with ID 6085583 in Page 6085707";"&Forward";"&Forward"
"157-8-6085707-3-10-6085584";"PageControl with ID 6085584 in Page 6085707";"&Reject";"&Reject"
"157-8-6085707-3-10-6085585";"PageControl with ID 6085585 in Page 6085707";"&Approve";"&Approve"
"157-8-6085707-3-10-6085587";"PageControl with ID 6085587 in Page 6085707";"Approval Comments";"Approval Comments"
"157-8-6085707-3-10-6085588";"PageControl with ID 6085588 in Page 6085707";"Approval Entries";"Approval Entries"
"157-8-6085707-3-10-6085589";"PageControl with ID 6085589 in Page 6085707";"Approval by";"Approval by"
"157-8-6085707-3-10-6085590";"PageControl with ID 6085590 in Page 6085707";"&Approval";"&Approval"
"157-8-6085707-3-10-6085593";"PageControl with ID 6085593 in Page 6085707";"Attached Files";"Attached Files"
"157-8-6085707-3-10-69";"PageControl with ID 69 in Page 6085707";"Post and &Print";"Post and &Print"
"157-8-6085707-3-10-70";"PageControl with ID 70 in Page 6085707";"Post &Batch";"Post &Batch"
"157-8-6085707-3-10-9";"PageControl with ID 9 in Page 6085707";"Re&lease";"Re&lease"
"157-8-6085707-3-10-93";"PageControl with ID 93 in Page 6085707";"Apply Entries";"Apply Entries"
"157-8-6085710-0-10-6085710";"Object with ID 6085710 in Page 6085710";"Purchase Approval Entries";"Purchase Approval Entries"
"157-8-6085710-3-10-1160040000";"PageControl with ID 1160040000 in Page 6085710";"Incoming E-Mail";"Incoming E-Mail"
"157-8-6085710-3-10-161024012";"PageControl with ID 161024012 in Page 6085710";"Buy-from Vendor No.";"Buy-from Vendor No."
"157-8-6085710-3-10-161024013";"PageControl with ID 161024013 in Page 6085710";"Buy-from Vendor Name";"Buy-from Vendor Name"
"157-8-6085710-3-10-161024014";"PageControl with ID 161024014 in Page 6085710";"On Hold";"On Hold"
"157-8-6085710-3-10-161024016";"PageControl with ID 161024016 in Page 6085710";"&PDF File";"&PDF File"
"157-8-6085710-3-10-161024019";"PageControl with ID 161024019 in Page 6085710";"On Hold";"On Hold"
"157-8-6085710-3-10-161024022";"PageControl with ID 161024022 in Page 6085710";"Out of Office Setup";"Out of Office Setup"
"157-8-6085710-3-10-161024023";"PageControl with ID 161024023 in Page 6085710";"Comments";"Comments"
"157-8-6085710-3-10-18";"PageControl with ID 18 in Page 6085710";"Approval by";"Approval by"
"157-8-6085710-3-10-19";"PageControl with ID 19 in Page 6085710";"&Approve";"&Approve"
"157-8-6085710-3-10-2";"PageControl with ID 2 in Page 6085710";"&Reject";"&Reject"
"157-8-6085710-3-10-21";"PageControl with ID 21 in Page 6085710";"Status";"Status"
"157-8-6085710-3-10-33";"PageControl with ID 33 in Page 6085710";"&Show";"&Show"
"157-8-6085710-3-10-35";"PageControl with ID 35 in Page 6085710";"&Forward";"&Forward"
"157-8-6085710-3-10-38";"PageControl with ID 38 in Page 6085710";"Document";"Document"
"157-8-6085710-3-10-42";"PageControl with ID 42 in Page 6085710";"Comments";"Comments"
"157-8-6085710-3-10-49";"PageControl with ID 49 in Page 6085710";"O&verdue Entries";"O&verdue Entries"
"157-8-6085710-3-10-50";"PageControl with ID 50 in Page 6085710";"All Entries";"All Entries"
"157-8-6085710-3-10-6";"PageControl with ID 6 in Page 6085710";"Document Type";"Document Type"
"157-8-6085710-3-20-6";"PageControl with ID 6 in Page 6085710";"Quote,Order,Invoice,Credit Memo,Blanket Order,Return Order, ";"Quote,Order,Invoice,Credit Memo,Blanket Order,Return Order, "
"157-8-6085710-3-10-6085573";"PageControl with ID 6085573 in Page 6085710";"Update List";"Update List"
"157-8-6085710-3-10-6085574";"PageControl with ID 6085574 in Page 6085710";"Document";"Document"
"157-8-6085710-7-10-1003";"TextConst with ID 1003 in Page 6085710";"The selected approval has been forwarded.";"The selected approval has been forwarded."
"157-8-6085710-7-10-1004";"TextConst with ID 1004 in Page 6085710";"You can only forward open approval entries.";"You can only forward open approval entries."
"157-8-6085710-7-10-161024017";"TextConst with ID 161024017 in Page 6085710";"Shared by %1";"Shared by %1"
"157-8-6085710-7-10-161024018";"TextConst with ID 161024018 in Page 6085710";"Shared by %1 (Out of Office)";"Shared by %1 (Out of Office)"
"157-8-6085710-7-10-161024020";"TextConst with ID 161024020 in Page 6085710";"You must enter a comment.";"You must enter a comment."
"157-8-6085710-7-10-161024021";"TextConst with ID 161024021 in Page 6085710";"Out of Office is currently activated.";"Out of Office is currently activated."
"157-8-6085725-0-10-6085725";"Object with ID 6085725 in Page 6085725";"Purchase Invoices";"Purchase Invoices"
"157-8-6085725-0-50-6085725";"Object with ID 6085725 in Page 6085725";"New,Process,Report,4,5,Approval Administration,Approval,Document";"New,Process,Report,4,5,Approval Administration,Approval,Document"
"157-8-6085725-3-10-1102601000";"PageControl with ID 1102601000 in Page 6085725";"F&unctions";"F&unctions"
"157-8-6085725-3-10-1102601012";"PageControl with ID 1102601012 in Page 6085725";"Send A&pproval Request";"Send A&pproval Request"
"157-8-6085725-3-10-1102601013";"PageControl with ID 1102601013 in Page 6085725";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"157-8-6085725-3-10-1102601015";"PageControl with ID 1102601015 in Page 6085725";"Re&lease";"Re&lease"
"157-8-6085725-3-10-1102601016";"PageControl with ID 1102601016 in Page 6085725";"Re&open";"Re&open"
"157-8-6085725-3-10-1102601017";"PageControl with ID 1102601017 in Page 6085725";"&Invoice";"&Invoice"
"157-8-6085725-3-10-1102601019";"PageControl with ID 1102601019 in Page 6085725";"Statistics";"Statistics"
"157-8-6085725-3-10-1102601021";"PageControl with ID 1102601021 in Page 6085725";"Co&mments";"Co&mments"
"157-8-6085725-3-10-1102601022";"PageControl with ID 1102601022 in Page 6085725";"Dimensions";"Dimensions"
"157-8-6085725-3-10-1102601023";"PageControl with ID 1102601023 in Page 6085725";"Approvals";"Approvals"
"157-8-6085725-3-10-1160040001";"PageControl with ID 1160040001 in Page 6085725";"Incoming E-Mail";"Incoming E-Mail"
"157-8-6085725-3-10-1160040002";"PageControl with ID 1160040002 in Page 6085725";"&PDF File";"&PDF File"
"157-8-6085725-3-10-1160040003";"PageControl with ID 1160040003 in Page 6085725";"Document Card";"Document Card"
"157-8-6085725-3-10-1160040005";"PageControl with ID 1160040005 in Page 6085725";"Document";"Document"
"157-8-6085725-3-10-161024012";"PageControl with ID 161024012 in Page 6085725";"Approval by";"Approval by"
"157-8-6085725-3-10-161024013";"PageControl with ID 161024013 in Page 6085725";"&Change Imported Amounts";"&Change Imported Amounts"
"157-8-6085725-3-10-161024014";"PageControl with ID 161024014 in Page 6085725";"&Forward";"&Forward"
"157-8-6085725-3-10-161024015";"PageControl with ID 161024015 in Page 6085725";"&Force Approval";"&Force Approval"
"157-8-6085725-3-10-161024016";"PageControl with ID 161024016 in Page 6085725";"&Reject";"&Reject"
"157-8-6085725-3-10-161024017";"PageControl with ID 161024017 in Page 6085725";"&Approve";"&Approve"
"157-8-6085725-3-10-161024018";"PageControl with ID 161024018 in Page 6085725";"&Approval";"&Approval"
"157-8-6085725-3-10-161024020";"PageControl with ID 161024020 in Page 6085725";"Comments";"Comments"
"157-8-6085725-3-10-161024024";"PageControl with ID 161024024 in Page 6085725";"Amount Excl. VAT (Imported)";"Amount Excl. VAT (Imported)"
"157-8-6085725-3-10-161024025";"PageControl with ID 161024025 in Page 6085725";"Amount Incl. VAT (Imported)";"Amount Incl. VAT (Imported)"
"157-8-6085725-3-10-161024026";"PageControl with ID 161024026 in Page 6085725";"Amount Excl. VAT (Assigned)";"Amount Excl. VAT (Assigned)"
"157-8-6085725-3-10-161024027";"PageControl with ID 161024027 in Page 6085725";"Amount Incl. VAT (Assigned)";"Amount Incl. VAT (Assigned)"
"157-8-6085725-3-10-161024028";"PageControl with ID 161024028 in Page 6085725";"Amount Excl. VAT (Allocated)";"Amount Excl. VAT (Allocated)"
"157-8-6085725-3-10-161024029";"PageControl with ID 161024029 in Page 6085725";"Amount Incl. VAT (Allocated)";"Amount Incl. VAT (Allocated)"
"157-8-6085725-3-10-5";"PageControl with ID 5 in Page 6085725";"Remove From Job Queue";"Remove From Job Queue"
"157-8-6085725-3-10-50";"PageControl with ID 50 in Page 6085725";"P&osting";"P&osting"
"157-8-6085725-3-10-51";"PageControl with ID 51 in Page 6085725";"Test Report";"Test Report"
"157-8-6085725-3-10-52";"PageControl with ID 52 in Page 6085725";"P&ost";"P&ost"
"157-8-6085725-3-10-53";"PageControl with ID 53 in Page 6085725";"Post and &Print";"Post and &Print"
"157-8-6085725-3-10-54";"PageControl with ID 54 in Page 6085725";"Post &Batch";"Post &Batch"
"157-8-6085726-0-10-6085726";"Object with ID 6085726 in Page 6085726";"Purchase Credit Memos";"Purchase Credit Memos"
"157-8-6085726-0-50-6085726";"Object with ID 6085726 in Page 6085726";"New,Process,Report,4,5,Approval Administration,Approval,Document";"New,Process,Report,4,5,Approval Administration,Approval,Document"
"157-8-6085726-3-10-1102601000";"PageControl with ID 1102601000 in Page 6085726";"F&unctions";"F&unctions"
"157-8-6085726-3-10-1102601015";"PageControl with ID 1102601015 in Page 6085726";"Send A&pproval Request";"Send A&pproval Request"
"157-8-6085726-3-10-1102601016";"PageControl with ID 1102601016 in Page 6085726";"Cancel Approval Re&quest";"Cancel Approval Re&quest"
"157-8-6085726-3-10-1102601018";"PageControl with ID 1102601018 in Page 6085726";"Re&lease";"Re&lease"
"157-8-6085726-3-10-1102601019";"PageControl with ID 1102601019 in Page 6085726";"Re&open";"Re&open"
"157-8-6085726-3-10-1102601020";"PageControl with ID 1102601020 in Page 6085726";"&Cr. Memo";"&Cr. Memo"
"157-8-6085726-3-10-1102601022";"PageControl with ID 1102601022 in Page 6085726";"Statistics";"Statistics"
"157-8-6085726-3-10-1102601024";"PageControl with ID 1102601024 in Page 6085726";"Co&mments";"Co&mments"
"157-8-6085726-3-10-1102601025";"PageControl with ID 1102601025 in Page 6085726";"Dimensions";"Dimensions"
"157-8-6085726-3-10-1102601026";"PageControl with ID 1102601026 in Page 6085726";"Approvals";"Approvals"
"157-8-6085726-3-10-1160040001";"PageControl with ID 1160040001 in Page 6085726";"Incoming E-Mail";"Incoming E-Mail"
"157-8-6085726-3-10-1160040002";"PageControl with ID 1160040002 in Page 6085726";"&PDF File";"&PDF File"
"157-8-6085726-3-10-1160040003";"PageControl with ID 1160040003 in Page 6085726";"Document Card";"Document Card"
"157-8-6085726-3-10-1160040005";"PageControl with ID 1160040005 in Page 6085726";"Document";"Document"
"157-8-6085726-3-10-161024012";"PageControl with ID 161024012 in Page 6085726";"&Change Imported Amounts";"&Change Imported Amounts"
"157-8-6085726-3-10-161024013";"PageControl with ID 161024013 in Page 6085726";"Approval by";"Approval by"
"157-8-6085726-3-10-161024014";"PageControl with ID 161024014 in Page 6085726";"&Force Approval";"&Force Approval"
"157-8-6085726-3-10-161024015";"PageControl with ID 161024015 in Page 6085726";"&Forward";"&Forward"
"157-8-6085726-3-10-161024016";"PageControl with ID 161024016 in Page 6085726";"&Reject";"&Reject"
"157-8-6085726-3-10-161024017";"PageControl with ID 161024017 in Page 6085726";"&Approve";"&Approve"
"157-8-6085726-3-10-161024018";"PageControl with ID 161024018 in Page 6085726";"&Approval";"&Approval"
"157-8-6085726-3-10-161024019";"PageControl with ID 161024019 in Page 6085726";"Comments";"Comments"
"157-8-6085726-3-10-161024024";"PageControl with ID 161024024 in Page 6085726";"Amount Incl. VAT (Allocated)";"Amount Incl. VAT (Allocated)"
"157-8-6085726-3-10-161024025";"PageControl with ID 161024025 in Page 6085726";"Amount Excl. VAT (Allocated)";"Amount Excl. VAT (Allocated)"
"157-8-6085726-3-10-161024026";"PageControl with ID 161024026 in Page 6085726";"Amount Incl. VAT (Assigned)";"Amount Incl. VAT (Assigned)"
"157-8-6085726-3-10-161024027";"PageControl with ID 161024027 in Page 6085726";"Amount Excl. VAT (Assigned)";"Amount Excl. VAT (Assigned)"
"157-8-6085726-3-10-161024028";"PageControl with ID 161024028 in Page 6085726";"Amount Incl. VAT (Imported)";"Amount Incl. VAT (Imported)"
"157-8-6085726-3-10-161024029";"PageControl with ID 161024029 in Page 6085726";"Amount Excl. VAT (Imported)";"Amount Excl. VAT (Imported)"
"157-8-6085726-3-10-5";"PageControl with ID 5 in Page 6085726";"Remove From Job Queue";"Remove From Job Queue"
"157-8-6085726-3-10-50";"PageControl with ID 50 in Page 6085726";"P&osting";"P&osting"
"157-8-6085726-3-10-51";"PageControl with ID 51 in Page 6085726";"Test Report";"Test Report"
"157-8-6085726-3-10-52";"PageControl with ID 52 in Page 6085726";"P&ost";"P&ost"
"157-8-6085726-3-10-53";"PageControl with ID 53 in Page 6085726";"Post and &Print";"Post and &Print"
"157-8-6085726-3-10-54";"PageControl with ID 54 in Page 6085726";"Post &Batch";"Post &Batch"
"157-8-6085728-0-10-6085728";"Object with ID 6085728 in Page 6085728";"Purchase Invoice Archive";"Purchase Invoice Archive"
"157-8-6085728-3-10-1";"PageControl with ID 1 in Page 6085728";"General";"General"
"157-8-6085728-3-10-116";"PageControl with ID 116 in Page 6085728";"Ver&sion";"Ver&sion"
"157-8-6085728-3-10-119";"PageControl with ID 119 in Page 6085728";"Card";"Card"
